number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
50,0.28578000000000003,2025-06-09 11:01:48.695884,2025-06-09 11:51:13.029403,0 days 00:49:24.333519000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
51,0.42974000000000007,2025-06-09 11:51:13.043623,2025-06-09 12:44:34.530117,0 days 00:53:21.486494000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
52,0.43294,2025-06-09 12:44:34.544269,2025-06-09 13:38:02.551586,0 days 00:53:28.007317000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
53,0.41558,2025-06-09 13:38:02.565971,2025-06-09 14:31:31.450735,0 days 00:53:28.884764000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
54,0.29900000000000004,2025-06-09 14:31:31.465198,2025-06-09 15:24:53.112886,0 days 00:53:21.647688000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
55,0.34846000000000005,2025-06-09 15:24:53.127321,2025-06-09 16:18:17.577346,0 days 00:53:24.450025000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
56,0.33006,2025-06-09 16:18:17.592280,2025-06-09 17:11:38.012239,0 days 00:53:20.419959000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
57,0.23208,2025-06-09 17:11:38.028671,2025-06-09 18:05:04.273942,0 days 00:53:26.245271000,64,1.0,0.01,0.0001,15,3000,512,COMPLETE
58,0.20706000000000002,2025-06-09 18:05:04.289972,2025-06-09 18:56:57.526424,0 days 00:51:53.236452000,64,1.0,0.5,0.1,3,3000,512,COMPLETE
59,0.24204000000000003,2025-06-09 18:56:57.541950,2025-06-09 19:50:19.414951,0 days 00:53:21.873001000,64,1.0,1.0,0.0001,3,3000,512,COMPLETE
60,0.33544,2025-06-09 19:50:19.431397,2025-06-09 20:43:35.769389,0 days 00:53:16.337992000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
61,0.40856000000000003,2025-06-09 20:43:35.785512,2025-06-09 20:52:46.055131,0 days 00:09:10.269619000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
62,0.38552000000000003,2025-06-09 20:52:46.072578,2025-06-09 21:01:56.163175,0 days 00:09:10.090597000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
63,0.30756000000000006,2025-06-09 21:01:56.179324,2025-06-09 21:55:13.314404,0 days 00:53:17.135080000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
64,0.3635,2025-06-09 21:55:13.332461,2025-06-09 22:48:26.067239,0 days 00:53:12.734778000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
65,0.34140000000000004,2025-06-09 22:48:26.083711,2025-06-09 22:57:35.747974,0 days 00:09:09.664263000,64,0.1,0.01,0.0001,3,3000,128,COMPLETE
66,0.25252,2025-06-09 22:57:35.767406,2025-06-09 23:03:37.297717,0 days 00:06:01.530311000,64,1.0,0.01,0.0001,3,3000,64,COMPLETE
67,0.12278,2025-06-09 23:03:37.314859,2025-06-09 23:55:25.374407,0 days 00:51:48.059548000,64,1.0,1.0,0.1,15,3000,512,COMPLETE
68,0.25206,2025-06-09 23:55:25.391709,2025-06-10 01:26:55.549192,0 days 01:31:30.157483000,256,1.0,0.5,0.0001,3,3000,512,COMPLETE
69,0.42292,2025-06-10 01:26:55.566732,2025-06-10 01:36:05.085579,0 days 00:09:09.518847000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
70,0.39048000000000005,2025-06-10 01:36:05.103296,2025-06-10 01:45:14.721119,0 days 00:09:09.617823000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
71,0.41052000000000005,2025-06-10 01:45:14.738600,2025-06-10 01:54:25.071977,0 days 00:09:10.333377000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
72,0.44896,2025-06-10 01:54:25.090003,2025-06-10 02:03:34.682080,0 days 00:09:09.592077000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
73,0.42044000000000004,2025-06-10 02:03:34.700064,2025-06-10 02:12:44.654477,0 days 00:09:09.954413000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
74,0.42542,2025-06-10 02:12:44.673069,2025-06-10 02:21:54.157370,0 days 00:09:09.484301000,64,0.1,0.01,0.0001,3,3000,128,COMPLETE
75,0.28368000000000004,2025-06-10 02:21:54.176049,2025-06-10 02:31:03.105344,0 days 00:09:08.929295000,64,0.1,0.01,0.0001,3,3000,128,COMPLETE
76,0.2864,2025-06-10 02:31:03.124272,2025-06-10 02:40:12.157400,0 days 00:09:09.033128000,64,0.1,0.01,0.0001,3,3000,128,COMPLETE
77,0.29414,2025-06-10 02:40:12.175994,2025-06-10 02:49:22.136848,0 days 00:09:09.960854000,64,0.1,0.01,0.0001,3,3000,128,COMPLETE
78,0.08712,2025-06-10 02:49:22.155824,2025-06-10 03:14:46.253045,0 days 00:25:24.097221000,256,0.1,0.01,0.1,15,5000,128,COMPLETE
79,0.25232000000000004,2025-06-10 03:14:46.272377,2025-06-10 03:23:58.019560,0 days 00:09:11.747183000,64,0.1,1.0,0.0001,3,3000,128,COMPLETE
80,0.25094000000000005,2025-06-10 03:23:58.039259,2025-06-10 03:33:05.603600,0 days 00:09:07.564341000,64,1.0,0.5,0.0001,3,3000,128,COMPLETE
81,0.30194,2025-06-10 03:33:05.625581,2025-06-10 03:42:16.231287,0 days 00:09:10.605706000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
82,0.38988,2025-06-10 03:42:16.251126,2025-06-10 03:51:26.650809,0 days 00:09:10.399683000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
83,0.27318,2025-06-10 03:51:26.672187,2025-06-10 04:00:37.263727,0 days 00:09:10.591540000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
84,0.38168,2025-06-10 04:00:37.285098,2025-06-10 04:09:47.478991,0 days 00:09:10.193893000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
85,0.42644000000000004,2025-06-10 04:09:47.499517,2025-06-10 04:18:57.169322,0 days 00:09:09.669805000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
86,0.36978,2025-06-10 04:18:57.190049,2025-06-10 04:28:06.694418,0 days 00:09:09.504369000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
87,0.41136000000000006,2025-06-10 04:28:06.717641,2025-06-10 04:37:16.611862,0 days 00:09:09.894221000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
88,0.3921,2025-06-10 04:37:16.635548,2025-06-10 04:43:16.643072,0 days 00:06:00.007524000,64,1.0,0.01,0.0001,3,3000,64,COMPLETE
89,0.28848,2025-06-10 04:43:16.663877,2025-06-10 06:11:36.532594,0 days 01:28:19.868717000,64,0.1,0.01,0.0001,3,5000,512,COMPLETE
90,0.44064000000000003,2025-06-10 06:11:36.553663,2025-06-10 06:26:58.666286,0 days 00:15:22.112623000,256,1.0,0.01,0.0001,3,3000,128,COMPLETE
91,0.29788000000000003,2025-06-10 06:26:58.687508,2025-06-10 06:42:21.959859,0 days 00:15:23.272351000,256,1.0,0.01,0.0001,3,3000,128,COMPLETE
92,0.39628,2025-06-10 06:42:21.981489,2025-06-10 06:57:44.700657,0 days 00:15:22.719168000,256,1.0,0.01,0.0001,3,3000,128,COMPLETE
93,0.28634000000000004,2025-06-10 06:57:44.722753,2025-06-10 07:13:08.549066,0 days 00:15:23.826313000,256,1.0,0.01,0.0001,3,3000,128,COMPLETE
94,0.29734000000000005,2025-06-10 07:13:08.571148,2025-06-10 07:28:32.328247,0 days 00:15:23.757099000,256,1.0,0.01,0.0001,3,3000,128,COMPLETE
95,0.26652000000000003,2025-06-10 07:28:32.350259,2025-06-10 08:21:40.798130,0 days 00:53:08.447871000,64,1.0,0.01,0.001,10,3000,512,COMPLETE
96,0.26074,2025-06-10 08:21:40.820511,2025-06-10 08:24:19.669721,0 days 00:02:38.849210000,256,1.0,0.01,0.0001,3,500,128,COMPLETE
97,0.20706000000000002,2025-06-10 08:24:19.692686,2025-06-10 09:12:07.950696,0 days 00:47:48.258010000,64,1.0,0.01,0.1,3,3000,512,COMPLETE
98,0.24834,2025-06-10 09:12:07.973349,2025-06-10 09:21:18.372742,0 days 00:09:10.399393000,64,1.0,0.01,0.0001,15,3000,128,COMPLETE
99,0.24556,2025-06-10 09:21:18.395583,2025-06-10 10:14:41.519172,0 days 00:53:23.123589000,64,1.0,0.5,0.0001,3,3000,512,COMPLETE
