number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
52,0.45555999999999996,2025-06-22 00:15:38.764393,2025-06-22 00:45:02.798171,0 days 00:29:24.033778000,128,0.5,0.01,0.001,3,3000,256,COMPLETE
53,0.36734000000000006,2025-06-22 00:45:02.812549,2025-06-22 00:58:07.081497,0 days 00:13:04.268948000,128,0.5,0.1,0.001,3,3000,128,COMPLETE
54,0.37472000000000005,2025-06-22 00:58:07.096148,2025-06-22 01:37:37.215452,0 days 00:39:30.119304000,64,0.5,1.0,0.0001,3,3000,512,COMPLETE
55,0.36652,2025-06-22 01:37:37.230029,2025-06-22 01:42:32.040887,0 days 00:04:54.810858000,64,0.5,0.5,0.1,3,3000,64,COMPLETE
56,0.40646000000000004,2025-06-22 01:42:32.055850,2025-06-22 03:02:02.908323,0 days 01:19:30.852473000,128,0.5,0.1,0.001,10,3000,512,COMPLETE
57,0.4680000000000001,2025-06-22 03:02:02.923604,2025-06-22 03:45:44.925816,0 days 00:43:42.002212000,64,1.0,1.0,0.1,3,3000,512,COMPLETE
58,0.43710000000000004,2025-06-22 03:45:44.941353,2025-06-22 05:05:12.033367,0 days 01:19:27.092014000,128,0.5,0.01,0.001,3,3000,512,COMPLETE
59,0.38492000000000004,2025-06-22 05:05:12.049452,2025-06-22 05:18:14.349578,0 days 00:13:02.300126000,128,0.5,0.01,0.1,3,3000,128,COMPLETE
60,0.3284,2025-06-22 05:18:14.365239,2025-06-22 05:23:10.587821,0 days 00:04:56.222582000,256,0.1,1.0,0.1,15,500,256,COMPLETE
61,0.4680000000000001,2025-06-22 05:23:10.603700,2025-06-22 06:31:04.479776,0 days 01:07:53.876076000,128,0.5,0.01,0.1,3,3000,512,COMPLETE
62,0.4680000000000001,2025-06-22 06:31:04.495890,2025-06-22 07:48:41.665254,0 days 01:17:37.169364000,256,0.1,0.01,0.1,15,3000,512,COMPLETE
63,0.30712000000000006,2025-06-22 07:48:41.684356,2025-06-22 08:56:45.027003,0 days 01:08:03.342647000,256,0.1,0.01,0.1,15,3000,512,COMPLETE
64,0.3609,2025-06-22 08:56:45.043596,2025-06-22 09:40:27.206265,0 days 00:43:42.162669000,64,0.5,1.0,0.1,3,3000,512,COMPLETE
65,0.4680000000000001,2025-06-22 09:40:27.222785,2025-06-22 10:53:17.204486,0 days 01:12:49.981701000,64,0.1,1.0,0.1,15,5000,512,COMPLETE
66,0.32336000000000004,2025-06-22 10:53:17.221346,2025-06-22 12:12:51.529682,0 days 01:19:34.308336000,256,0.1,0.01,0.001,15,3000,512,COMPLETE
67,0.26016000000000006,2025-06-22 12:12:51.546671,2025-06-22 12:25:45.826491,0 days 00:12:54.279820000,256,0.1,0.5,0.1,15,5000,64,COMPLETE
68,0.44988000000000006,2025-06-22 12:25:45.843734,2025-06-22 12:55:20.356863,0 days 00:29:34.513129000,256,0.01,0.01,0.0001,10,3000,256,COMPLETE
69,0.24914,2025-06-22 12:55:20.374357,2025-06-22 13:24:30.663161,0 days 00:29:10.288804000,256,0.1,0.01,0.1,15,3000,256,COMPLETE
70,0.4680000000000001,2025-06-22 13:24:30.680947,2025-06-22 14:08:16.206405,0 days 00:43:45.525458000,64,0.5,1.0,0.1,3,3000,512,COMPLETE
71,0.40046000000000004,2025-06-22 14:08:16.224145,2025-06-22 14:37:27.692914,0 days 00:29:11.468769000,128,0.5,0.01,0.1,3,3000,256,COMPLETE
72,0.33336,2025-06-22 14:37:27.710802,2025-06-22 15:06:46.152513,0 days 00:29:18.441711000,128,0.5,1.0,0.1,3,3000,256,COMPLETE
73,0.4680000000000001,2025-06-22 15:06:46.170695,2025-06-22 16:24:35.510500,0 days 01:17:49.339805000,128,1.0,0.01,0.1,3,3000,512,COMPLETE
74,0.4680000000000001,2025-06-22 16:24:35.528596,2025-06-22 17:03:04.946242,0 days 00:38:29.417646000,64,0.5,1.0,0.1,3,3000,512,COMPLETE
75,0.2842,2025-06-22 17:03:04.964813,2025-06-22 17:46:53.757618,0 days 00:43:48.792805000,64,0.01,1.0,0.1,3,3000,512,COMPLETE
76,0.49816000000000005,2025-06-22 17:46:53.776607,2025-06-22 19:06:28.032961,0 days 01:19:34.256354000,128,0.5,0.01,0.001,3,3000,512,COMPLETE
77,0.37870000000000004,2025-06-22 19:06:28.051622,2025-06-22 19:35:49.925729,0 days 00:29:21.874107000,128,0.5,0.1,0.001,3,3000,256,COMPLETE
78,0.4953000000000001,2025-06-22 19:35:49.944753,2025-06-22 20:55:18.874231,0 days 01:19:28.929478000,128,0.5,0.01,0.001,3,3000,512,COMPLETE
79,0.38228,2025-06-22 20:55:18.893794,2025-06-22 21:02:52.727101,0 days 00:07:33.833307000,64,0.5,1.0,0.001,3,500,512,COMPLETE
80,0.42980000000000007,2025-06-22 21:02:52.746632,2025-06-22 22:22:21.468080,0 days 01:19:28.721448000,128,1.0,0.01,0.001,10,3000,512,COMPLETE
81,0.42216,2025-06-22 22:22:21.487939,2025-06-22 23:41:49.686357,0 days 01:19:28.198418000,128,1.0,0.01,0.001,3,3000,512,COMPLETE
82,0.3548,2025-06-22 23:41:49.706057,2025-06-23 00:26:38.203250,0 days 00:44:48.497193000,64,0.1,0.01,0.001,15,3000,512,COMPLETE
83,0.36398,2025-06-23 00:26:38.223253,2025-06-23 01:46:02.443616,0 days 01:19:24.220363000,128,0.5,1.0,0.001,3,3000,512,COMPLETE
84,0.37914000000000003,2025-06-23 01:46:02.463747,2025-06-23 03:05:30.523741,0 days 01:19:28.059994000,128,0.5,0.01,0.001,3,3000,512,COMPLETE
85,0.44256000000000006,2025-06-23 03:05:30.544004,2025-06-23 04:24:54.621541,0 days 01:19:24.077537000,128,0.5,0.01,0.001,3,3000,512,COMPLETE
86,0.36528,2025-06-23 04:24:54.641982,2025-06-23 05:44:18.613779,0 days 01:19:23.971797000,128,0.5,0.5,0.001,3,3000,512,COMPLETE
