number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
90,0.6222,2025-05-30 11:18:32.117165,2025-05-30 11:22:04.640836,0 days 00:03:32.523671000,128,0.01,0.01,0.0001,3,500,512,COMPLETE
91,0.6833400000000001,2025-05-30 11:22:04.662566,2025-05-30 11:25:38.180471,0 days 00:03:33.517905000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
92,0.6148,2025-05-30 11:25:38.202384,2025-05-30 11:29:11.916743,0 days 00:03:33.714359000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
93,0.56174,2025-05-30 11:29:11.941573,2025-05-30 11:32:45.220952,0 days 00:03:33.279379000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
94,0.6407,2025-05-30 11:32:45.243312,2025-05-30 11:36:18.748535,0 days 00:03:33.505223000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
95,0.58918,2025-05-30 11:36:18.771965,2025-05-30 11:39:52.556580,0 days 00:03:33.784615000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
96,0.46998,2025-05-30 11:39:52.579378,2025-05-30 11:43:26.241154,0 days 00:03:33.661776000,256,0.01,0.5,0.0001,3,500,512,COMPLETE
97,0.5878400000000001,2025-05-30 11:43:26.264024,2025-05-30 11:57:37.335522,0 days 00:14:11.071498000,256,0.01,0.01,0.0001,3,5000,256,COMPLETE
98,0.56442,2025-05-30 11:57:37.358857,2025-05-30 12:01:09.555266,0 days 00:03:32.196409000,256,0.01,0.01,0.0001,10,500,512,COMPLETE
99,0.4784,2025-05-30 12:01:09.578585,2025-05-30 12:03:22.125403,0 days 00:02:12.546818000,64,0.01,1.0,0.001,3,500,512,COMPLETE
100,0.5594000000000001,2025-05-30 12:03:22.148848,2025-05-30 12:06:55.777944,0 days 00:03:33.629096000,256,1.0,0.01,0.0001,3,500,512,COMPLETE
101,0.7488,2025-05-30 12:06:55.802542,2025-05-30 12:10:29.541537,0 days 00:03:33.738995000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
102,0.6291800000000001,2025-05-30 12:10:29.565447,2025-05-30 12:14:03.221601,0 days 00:03:33.656154000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
103,0.6614200000000001,2025-05-30 12:14:03.245603,2025-05-30 12:17:42.293422,0 days 00:03:39.047819000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
104,0.6531,2025-05-30 12:17:42.317445,2025-05-30 12:21:22.890862,0 days 00:03:40.573417000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
105,0.5005,2025-05-30 12:21:22.915169,2025-05-30 12:21:51.764540,0 days 00:00:28.849371000,256,0.01,0.01,0.0001,3,500,64,COMPLETE
106,0.4746,2025-05-30 12:21:51.789158,2025-05-30 12:25:12.812833,0 days 00:03:21.023675000,256,0.01,0.1,0.1,15,500,512,COMPLETE
107,0.5642199999999999,2025-05-30 12:25:12.840231,2025-05-30 12:28:46.375475,0 days 00:03:33.535244000,256,0.5,0.01,0.0001,3,500,512,COMPLETE
108,0.56874,2025-05-30 12:28:46.400069,2025-05-30 12:32:19.500578,0 days 00:03:33.100509000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
109,0.6085,2025-05-30 12:32:19.525889,2025-05-30 12:35:53.207423,0 days 00:03:33.681534000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
110,0.5974400000000001,2025-05-30 12:35:53.232540,2025-05-30 12:36:36.164073,0 days 00:00:42.931533000,128,0.01,0.01,0.0001,3,500,128,COMPLETE
111,0.66212,2025-05-30 12:36:36.189724,2025-05-30 12:40:09.544716,0 days 00:03:33.354992000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
112,0.6326400000000001,2025-05-30 12:40:09.570114,2025-05-30 12:43:43.262885,0 days 00:03:33.692771000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
113,0.6367800000000001,2025-05-30 12:43:43.288833,2025-05-30 12:47:16.987463,0 days 00:03:33.698630000,256,0.01,0.01,0.0001,3,500,512,COMPLETE
