number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
103,0.6048600000000001,2025-06-19 22:57:32.544875,2025-06-19 23:05:41.423058,0 days 00:08:08.878183000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
104,0.5087,2025-06-19 23:05:41.446823,2025-06-19 23:13:39.810641,0 days 00:07:58.363818000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
105,0.5704400000000001,2025-06-19 23:13:39.834621,2025-06-19 23:21:48.030288,0 days 00:08:08.195667000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
106,0.36568,2025-06-19 23:21:48.057181,2025-06-19 23:35:21.388522,0 days 00:13:33.331341000,128,0.1,0.5,0.001,3,5000,64,COMPLETE
107,0.47326,2025-06-19 23:35:21.412889,2025-06-20 00:06:38.377248,0 days 00:31:16.964359000,128,0.01,0.01,0.0001,3,3000,256,COMPLETE
108,0.51314,2025-06-20 00:06:38.402098,2025-06-20 00:14:46.962111,0 days 00:08:08.560013000,256,0.5,0.01,0.0001,3,3000,64,COMPLETE
109,0.44924000000000003,2025-06-20 00:14:46.988066,2025-06-20 00:28:19.069028,0 days 00:13:32.080962000,128,0.01,0.01,0.0001,3,3000,128,COMPLETE
110,0.42644000000000004,2025-06-20 00:28:19.094021,2025-06-20 00:36:29.671215,0 days 00:08:10.577194000,128,1.0,0.1,0.0001,3,3000,64,COMPLETE
111,0.4983000000000001,2025-06-20 00:36:29.701682,2025-06-20 00:44:38.111233,0 days 00:08:08.409551000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
112,0.47586,2025-06-20 00:44:38.136737,2025-06-20 00:52:47.574919,0 days 00:08:09.438182000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
113,0.58268,2025-06-20 00:52:47.600056,2025-06-20 01:00:57.077534,0 days 00:08:09.477478000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
114,0.5460400000000001,2025-06-20 01:00:57.104808,2025-06-20 01:09:05.787938,0 days 00:08:08.683130000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
115,0.53576,2025-06-20 01:09:05.813829,2025-06-20 01:17:03.342549,0 days 00:07:57.528720000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
116,0.44826,2025-06-20 01:17:03.368418,2025-06-20 02:35:22.161133,0 days 01:18:18.792715000,128,0.01,0.01,0.1,10,3000,512,COMPLETE
117,0.5481800000000001,2025-06-20 02:35:22.187049,2025-06-20 02:36:47.201536,0 days 00:01:25.014487000,128,0.01,0.01,0.0001,3,500,64,COMPLETE
118,0.45526,2025-06-20 02:36:47.228197,2025-06-20 02:44:57.444861,0 days 00:08:10.216664000,128,0.1,1.0,0.0001,3,3000,64,COMPLETE
119,0.5314800000000001,2025-06-20 02:44:57.471786,2025-06-20 02:50:11.024798,0 days 00:05:13.553012000,64,0.01,0.01,0.0001,15,3000,64,COMPLETE
120,0.6047600000000001,2025-06-20 02:50:11.051716,2025-06-20 02:58:21.093319,0 days 00:08:10.041603000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
121,0.5864,2025-06-20 02:58:21.123170,2025-06-20 03:06:30.658192,0 days 00:08:09.535022000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
122,0.43704,2025-06-20 03:06:30.685439,2025-06-20 03:14:28.876126,0 days 00:07:58.190687000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
123,0.6193000000000001,2025-06-20 03:14:28.903379,2025-06-20 03:22:37.709611,0 days 00:08:08.806232000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
124,0.48226,2025-06-20 03:22:37.737344,2025-06-20 03:30:47.682671,0 days 00:08:09.945327000,128,0.01,0.01,0.0001,3,3000,64,COMPLETE
125,0.5550999999999999,2025-06-20 03:30:47.710719,2025-06-20 03:38:57.325093,0 days 00:08:09.614374000,128,0.01,0.01,0.0001,10,3000,64,COMPLETE
126,0.6139800000000001,2025-06-20 03:38:57.354595,2025-06-20 03:47:06.811128,0 days 00:08:09.456533000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
127,0.60178,2025-06-20 03:47:06.841901,2025-06-20 04:00:39.921066,0 days 00:13:33.079165000,128,0.1,0.01,0.0001,3,5000,64,COMPLETE
128,0.37992000000000004,2025-06-20 04:00:39.950973,2025-06-20 04:14:11.182171,0 days 00:13:31.231198000,128,0.1,0.5,0.001,3,5000,64,COMPLETE
129,0.36202,2025-06-20 04:14:11.211036,2025-06-20 05:06:11.032770,0 days 00:51:59.821734000,128,0.1,0.01,0.0001,10,5000,256,COMPLETE
130,0.5521800000000001,2025-06-20 05:06:11.061949,2025-06-20 05:28:40.967303,0 days 00:22:29.905354000,256,0.1,0.01,0.0001,3,5000,128,COMPLETE
131,0.53962,2025-06-20 05:28:40.996479,2025-06-20 05:42:13.376016,0 days 00:13:32.379537000,128,0.1,0.01,0.0001,3,5000,64,COMPLETE
132,0.58372,2025-06-20 05:42:13.405347,2025-06-20 05:55:44.653503,0 days 00:13:31.248156000,128,0.1,0.01,0.0001,3,5000,64,COMPLETE
133,0.53822,2025-06-20 05:55:44.682936,2025-06-20 06:03:54.436355,0 days 00:08:09.753419000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
134,0.5768,2025-06-20 06:03:54.466018,2025-06-20 06:12:03.725259,0 days 00:08:09.259241000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
135,0.5573800000000001,2025-06-20 06:12:03.756405,2025-06-20 06:20:12.245312,0 days 00:08:08.488907000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
136,0.60384,2025-06-20 06:20:12.275132,2025-06-20 06:28:21.298008,0 days 00:08:09.022876000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
137,0.5640000000000001,2025-06-20 06:28:21.328835,2025-06-20 06:36:30.710667,0 days 00:08:09.381832000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
138,0.41836,2025-06-20 06:36:30.742252,2025-06-20 06:37:55.682185,0 days 00:01:24.939933000,128,0.1,0.01,0.1,10,500,64,COMPLETE
139,0.33374000000000004,2025-06-20 06:37:55.712411,2025-06-20 07:57:57.701335,0 days 01:20:01.988924000,128,0.1,0.01,0.0001,3,3000,512,COMPLETE
140,0.50748,2025-06-20 07:57:57.731908,2025-06-20 08:06:06.636973,0 days 00:08:08.905065000,128,0.1,0.1,0.0001,15,3000,64,COMPLETE
141,0.60294,2025-06-20 08:06:06.668013,2025-06-20 08:14:16.335406,0 days 00:08:09.667393000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
142,0.57642,2025-06-20 08:14:16.367590,2025-06-20 08:22:26.234752,0 days 00:08:09.867162000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
143,0.52158,2025-06-20 08:22:26.266252,2025-06-20 08:30:35.076320,0 days 00:08:08.810068000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
144,0.59332,2025-06-20 08:30:35.107963,2025-06-20 08:38:44.286169,0 days 00:08:09.178206000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
145,0.5153800000000001,2025-06-20 08:38:44.320760,2025-06-20 08:46:25.807208,0 days 00:07:41.486448000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
146,0.5972000000000001,2025-06-20 08:46:25.839535,2025-06-20 08:54:34.864367,0 days 00:08:09.024832000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
147,0.41890000000000005,2025-06-20 08:54:34.899465,2025-06-20 09:08:09.409173,0 days 00:13:34.509708000,128,0.1,1.0,0.0001,3,5000,64,COMPLETE
148,0.5794000000000001,2025-06-20 09:08:09.441768,2025-06-20 09:13:24.354092,0 days 00:05:14.912324000,64,0.1,0.01,0.0001,3,3000,64,COMPLETE
149,0.62934,2025-06-20 09:13:24.386812,2025-06-20 09:21:33.694093,0 days 00:08:09.307281000,128,0.1,0.01,0.0001,3,3000,64,COMPLETE
