number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
50,0.9500400000000001,2025-05-29 17:04:57.850662,2025-05-29 17:06:39.861111,0 days 00:01:42.010449000,256,0.1,0.1,0.001,3,500,256,COMPLETE
51,0.7552,2025-05-29 17:06:39.877860,2025-05-29 17:08:21.776179,0 days 00:01:41.898319000,256,0.1,0.1,0.001,3,500,256,COMPLETE
52,0.6988,2025-05-29 17:08:21.790246,2025-05-29 17:10:03.650763,0 days 00:01:41.860517000,256,0.1,0.1,0.001,3,500,256,COMPLETE
53,0.76288,2025-05-29 17:10:03.665289,2025-05-29 17:11:45.498150,0 days 00:01:41.832861000,256,0.1,0.1,0.001,3,500,256,COMPLETE
54,0.49576000000000003,2025-05-29 17:11:45.512912,2025-05-29 17:13:27.570803,0 days 00:01:42.057891000,256,1.0,0.1,0.001,3,500,256,COMPLETE
55,0.44532,2025-05-29 17:13:27.587470,2025-05-29 17:21:07.445428,0 days 00:07:39.857958000,256,0.1,0.5,0.001,3,5000,128,COMPLETE
56,0.88536,2025-05-29 17:21:07.460235,2025-05-29 17:22:49.554322,0 days 00:01:42.094087000,256,0.1,0.1,0.0001,3,500,256,COMPLETE
57,0.50764,2025-05-29 17:22:49.572433,2025-05-29 17:26:56.701613,0 days 00:04:07.129180000,64,0.5,0.1,0.1,3,5000,128,COMPLETE
58,0.82968,2025-05-29 17:26:56.717074,2025-05-29 17:27:46.194033,0 days 00:00:49.476959000,128,0.1,0.01,0.0001,3,500,128,COMPLETE
59,0.5061800000000001,2025-05-29 17:27:46.210578,2025-05-29 17:28:19.566657,0 days 00:00:33.356079000,256,1.0,0.1,0.0001,3,500,64,COMPLETE
60,0.5048600000000001,2025-05-29 17:28:19.582726,2025-05-29 17:32:36.780646,0 days 00:04:17.197920000,64,0.1,1.0,0.001,3,5000,128,COMPLETE
61,0.8422600000000001,2025-05-29 17:32:36.796747,2025-05-29 17:34:18.925923,0 days 00:01:42.129176000,256,0.1,0.1,0.0001,3,500,256,COMPLETE
62,0.86114,2025-05-29 17:34:18.942124,2025-05-29 17:36:00.982311,0 days 00:01:42.040187000,256,0.1,0.1,0.0001,3,500,256,COMPLETE
63,0.8641200000000001,2025-05-29 17:36:00.998684,2025-05-29 17:37:43.054630,0 days 00:01:42.055946000,256,0.1,0.1,0.0001,3,500,256,COMPLETE
64,0.88256,2025-05-29 17:37:43.071266,2025-05-29 17:39:25.088631,0 days 00:01:42.017365000,256,0.1,0.1,0.0001,3,500,256,COMPLETE
65,0.63724,2025-05-29 17:39:25.105411,2025-05-29 17:41:07.098876,0 days 00:01:41.993465000,256,0.1,0.1,0.0001,10,500,256,COMPLETE
66,0.5475,2025-05-29 17:41:07.115509,2025-05-29 17:43:30.292403,0 days 00:02:23.176894000,64,0.5,0.1,0.0001,3,500,512,COMPLETE
67,0.48022000000000004,2025-05-29 17:43:30.309420,2025-05-29 17:48:07.986283,0 days 00:04:37.676863000,256,0.1,0.1,0.0001,15,3000,128,COMPLETE
68,0.49444,2025-05-29 17:48:08.003249,2025-05-29 17:52:24.434097,0 days 00:04:16.430848000,64,1.0,0.5,0.1,3,5000,128,COMPLETE
69,0.50938,2025-05-29 17:52:24.451698,2025-05-29 17:54:06.500107,0 days 00:01:42.048409000,256,0.1,0.1,0.0001,15,500,256,COMPLETE
70,0.8880800000000001,2025-05-29 17:54:06.517683,2025-05-29 17:58:43.976111,0 days 00:04:37.458428000,256,0.1,0.1,0.0001,3,3000,128,COMPLETE
71,0.86672,2025-05-29 17:58:43.994383,2025-05-29 18:03:22.534336,0 days 00:04:38.539953000,256,0.1,0.1,0.0001,3,3000,128,COMPLETE
72,0.92082,2025-05-29 18:03:22.552528,2025-05-29 18:07:53.257891,0 days 00:04:30.705363000,256,0.1,0.1,0.0001,3,3000,128,COMPLETE
73,0.8645400000000001,2025-05-29 18:07:53.276251,2025-05-29 18:12:30.583610,0 days 00:04:37.307359000,256,0.1,0.1,0.0001,3,3000,128,COMPLETE
74,0.85466,2025-05-29 18:12:30.602441,2025-05-29 18:17:08.104642,0 days 00:04:37.502201000,256,0.1,0.1,0.0001,3,3000,128,COMPLETE
75,0.7901000000000001,2025-05-29 18:17:08.124787,2025-05-29 18:19:44.633442,0 days 00:02:36.508655000,64,0.01,0.1,0.0001,10,3000,128,COMPLETE
76,0.89678,2025-05-29 18:19:44.652179,2025-05-29 18:24:22.316668,0 days 00:04:37.664489000,256,0.1,0.1,0.0001,3,3000,128,COMPLETE
77,0.7449399999999999,2025-05-29 18:24:22.335913,2025-05-29 18:28:59.847243,0 days 00:04:37.511330000,256,0.01,0.01,0.0001,15,3000,128,COMPLETE
78,0.50268,2025-05-29 18:28:59.866804,2025-05-29 18:31:34.229580,0 days 00:02:34.362776000,64,0.1,1.0,0.0001,3,3000,128,COMPLETE
79,0.45694,2025-05-29 18:31:34.249112,2025-05-29 18:36:11.754906,0 days 00:04:37.505794000,128,0.01,0.1,0.001,3,3000,128,COMPLETE
80,0.58176,2025-05-29 18:36:11.776015,2025-05-29 18:39:13.253282,0 days 00:03:01.477267000,256,0.5,0.1,0.0001,3,3000,64,COMPLETE
81,0.8512200000000001,2025-05-29 18:39:13.273311,2025-05-29 18:43:51.180215,0 days 00:04:37.906904000,256,0.1,0.1,0.0001,3,3000,128,COMPLETE
82,0.89752,2025-05-29 18:43:51.200008,2025-05-29 18:48:28.733035,0 days 00:04:37.533027000,256,0.1,0.1,0.0001,3,3000,128,COMPLETE
83,0.89988,2025-05-29 18:48:28.753184,2025-05-29 18:53:06.345636,0 days 00:04:37.592452000,256,0.1,0.1,0.0001,3,3000,128,COMPLETE
84,0.87758,2025-05-29 18:53:06.366037,2025-05-29 18:57:44.419488,0 days 00:04:38.053451000,256,0.1,0.1,0.0001,3,3000,128,COMPLETE
85,0.8937600000000001,2025-05-29 18:57:44.441338,2025-05-29 19:02:21.729681,0 days 00:04:37.288343000,256,0.1,0.1,0.0001,3,3000,128,COMPLETE
86,0.86146,2025-05-29 19:02:21.750240,2025-05-29 19:06:59.419112,0 days 00:04:37.668872000,256,0.1,0.1,0.0001,3,3000,128,COMPLETE
87,0.43014,2025-05-29 19:06:59.440008,2025-05-29 19:11:37.748076,0 days 00:04:38.308068000,256,0.1,0.1,0.1,15,3000,128,COMPLETE
88,0.49168000000000006,2025-05-29 19:11:37.769225,2025-05-29 19:16:16.314308,0 days 00:04:38.545083000,256,0.1,0.5,0.0001,3,3000,128,COMPLETE
89,0.55804,2025-05-29 19:16:16.335686,2025-05-29 19:38:32.164866,0 days 00:22:15.829180000,256,0.1,0.1,0.0001,10,3000,512,COMPLETE
90,0.5003,2025-05-29 19:38:32.186184,2025-05-29 19:43:09.679865,0 days 00:04:37.493681000,256,0.1,0.1,0.001,3,3000,128,COMPLETE
91,0.89166,2025-05-29 19:43:09.701603,2025-05-29 19:45:46.426747,0 days 00:02:36.725144000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
92,0.86426,2025-05-29 19:45:46.448590,2025-05-29 19:50:24.185621,0 days 00:04:37.737031000,256,0.1,0.1,0.0001,3,3000,128,COMPLETE
93,0.92156,2025-05-29 19:50:24.209098,2025-05-29 19:53:00.733399,0 days 00:02:36.524301000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
94,0.8616,2025-05-29 19:53:00.755491,2025-05-29 19:55:32.509046,0 days 00:02:31.753555000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
95,0.9413,2025-05-29 19:55:32.531744,2025-05-29 19:58:09.152511,0 days 00:02:36.620767000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
96,0.8749200000000001,2025-05-29 19:58:09.175368,2025-05-29 20:00:45.607683,0 days 00:02:36.432315000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
97,0.7654000000000001,2025-05-29 20:00:45.630500,2025-05-29 20:03:22.545285,0 days 00:02:36.914785000,64,0.1,0.01,0.0001,3,3000,128,COMPLETE
98,0.5321400000000001,2025-05-29 20:03:22.568532,2025-05-29 20:05:16.377815,0 days 00:01:53.809283000,64,1.0,0.1,0.0001,3,3000,64,COMPLETE
99,0.34226,2025-05-29 20:05:16.402346,2025-05-29 20:07:53.081854,0 days 00:02:36.679508000,64,0.1,1.0,0.0001,15,3000,128,COMPLETE
100,0.8274200000000002,2025-05-29 20:07:53.104865,2025-05-29 20:12:30.878884,0 days 00:04:37.774019000,128,0.1,0.1,0.001,3,3000,128,COMPLETE
101,0.8905200000000001,2025-05-29 20:12:30.902624,2025-05-29 20:15:07.668699,0 days 00:02:36.766075000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
102,0.8828600000000001,2025-05-29 20:15:07.692435,2025-05-29 20:17:44.210616,0 days 00:02:36.518181000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
103,0.8920600000000001,2025-05-29 20:17:44.234778,2025-05-29 20:20:20.596342,0 days 00:02:36.361564000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
104,0.9068400000000001,2025-05-29 20:20:20.620486,2025-05-29 20:22:57.406087,0 days 00:02:36.785601000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
105,0.8716200000000001,2025-05-29 20:22:57.430266,2025-05-29 20:25:34.076626,0 days 00:02:36.646360000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
106,0.8615,2025-05-29 20:25:34.100957,2025-05-29 20:28:10.189324,0 days 00:02:36.088367000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
107,0.9303,2025-05-29 20:28:10.213762,2025-05-29 20:30:46.731873,0 days 00:02:36.518111000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
108,0.43526000000000004,2025-05-29 20:30:46.756660,2025-05-29 20:44:00.491895,0 days 00:13:13.735235000,64,0.1,0.1,0.1,3,3000,512,COMPLETE
109,0.46574000000000004,2025-05-29 20:44:00.516788,2025-05-29 20:46:37.000577,0 days 00:02:36.483789000,64,0.5,0.1,0.0001,15,3000,128,COMPLETE
110,0.49784000000000006,2025-05-29 20:46:37.025371,2025-05-29 20:49:13.804727,0 days 00:02:36.779356000,64,0.1,0.5,0.0001,3,3000,128,COMPLETE
111,0.8852800000000001,2025-05-29 20:49:13.830994,2025-05-29 20:51:50.261557,0 days 00:02:36.430563000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
112,0.90188,2025-05-29 20:51:50.287210,2025-05-29 20:54:26.768183,0 days 00:02:36.480973000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
113,0.8378000000000001,2025-05-29 20:54:26.793892,2025-05-29 20:57:03.225854,0 days 00:02:36.431962000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
114,0.8397000000000001,2025-05-29 20:57:03.251442,2025-05-29 20:59:40.119157,0 days 00:02:36.867715000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
115,0.8572,2025-05-29 20:59:40.145303,2025-05-29 21:02:16.896621,0 days 00:02:36.751318000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
116,0.45786000000000004,2025-05-29 21:02:16.922716,2025-05-29 21:04:53.349151,0 days 00:02:36.426435000,64,0.1,0.1,0.001,3,3000,128,COMPLETE
117,0.35722000000000004,2025-05-29 21:04:53.376124,2025-05-29 21:07:30.404926,0 days 00:02:37.028802000,64,1.0,0.1,0.0001,10,3000,128,COMPLETE
118,0.9401200000000001,2025-05-29 21:07:30.431585,2025-05-29 21:10:07.263252,0 days 00:02:36.831667000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
119,0.78108,2025-05-29 21:10:07.290391,2025-05-29 21:12:01.207878,0 days 00:01:53.917487000,64,0.1,0.01,0.0001,3,3000,64,COMPLETE
120,0.48638000000000003,2025-05-29 21:12:01.235300,2025-05-29 21:14:32.793605,0 days 00:02:31.558305000,64,0.1,0.1,0.0001,15,3000,128,COMPLETE
121,0.90358,2025-05-29 21:14:32.821284,2025-05-29 21:17:09.184872,0 days 00:02:36.363588000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
122,0.8861600000000001,2025-05-29 21:17:09.212661,2025-05-29 21:19:45.713422,0 days 00:02:36.500761000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
123,0.88866,2025-05-29 21:19:45.741268,2025-05-29 21:22:22.423572,0 days 00:02:36.682304000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
124,0.8428,2025-05-29 21:22:22.451480,2025-05-29 21:24:58.982922,0 days 00:02:36.531442000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
125,0.8941800000000001,2025-05-29 21:24:59.011176,2025-05-29 21:27:35.555340,0 days 00:02:36.544164000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
126,0.5066,2025-05-29 21:27:35.583454,2025-05-29 21:30:13.161722,0 days 00:02:37.578268000,64,0.01,1.0,0.0001,3,3000,128,COMPLETE
127,0.50722,2025-05-29 21:30:13.190831,2025-05-29 21:32:49.880823,0 days 00:02:36.689992000,64,0.1,0.1,0.001,3,3000,128,COMPLETE
128,0.85234,2025-05-29 21:32:49.909237,2025-05-29 21:38:22.854449,0 days 00:05:32.945212000,64,0.1,0.1,0.0001,3,3000,256,COMPLETE
129,0.43526000000000004,2025-05-29 21:38:22.883473,2025-05-29 22:00:37.844445,0 days 00:22:14.960972000,128,0.1,0.1,0.1,3,3000,512,COMPLETE
130,0.87634,2025-05-29 22:00:37.873556,2025-05-29 22:03:13.855241,0 days 00:02:35.981685000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
131,0.84962,2025-05-29 22:03:13.884489,2025-05-29 22:05:50.247609,0 days 00:02:36.363120000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
132,0.8110200000000001,2025-05-29 22:05:50.276804,2025-05-29 22:08:26.691794,0 days 00:02:36.414990000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
133,0.8755400000000001,2025-05-29 22:08:26.721709,2025-05-29 22:11:03.539142,0 days 00:02:36.817433000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
134,0.9218000000000001,2025-05-29 22:11:03.569332,2025-05-29 22:13:40.141169,0 days 00:02:36.571837000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
135,0.57858,2025-05-29 22:13:40.171402,2025-05-29 22:16:17.067486,0 days 00:02:36.896084000,64,0.5,0.1,0.0001,3,3000,128,COMPLETE
136,0.87348,2025-05-29 22:16:17.099329,2025-05-29 22:18:53.541005,0 days 00:02:36.441676000,64,0.1,0.1,0.0001,3,3000,128,COMPLETE
137,0.49310000000000004,2025-05-29 22:18:53.571732,2025-05-29 22:21:30.172814,0 days 00:02:36.601082000,64,0.1,0.1,0.0001,15,3000,128,COMPLETE
138,0.50924,2025-05-29 22:21:30.203709,2025-05-29 22:24:06.752495,0 days 00:02:36.548786000,64,0.01,0.5,0.0001,10,3000,128,COMPLETE
139,0.9187400000000001,2025-05-29 22:24:06.783172,2025-05-29 22:28:43.113805,0 days 00:04:36.330633000,256,0.1,0.1,0.001,3,3000,128,COMPLETE
140,0.5949200000000001,2025-05-29 22:28:43.145245,2025-05-29 22:33:20.506503,0 days 00:04:37.361258000,256,0.1,0.1,0.001,3,3000,128,COMPLETE
141,0.76246,2025-05-29 22:33:20.537858,2025-05-29 22:37:58.016939,0 days 00:04:37.479081000,256,0.1,0.1,0.001,3,3000,128,COMPLETE
142,0.9473800000000001,2025-05-29 22:37:58.048664,2025-05-29 22:42:35.538260,0 days 00:04:37.489596000,256,0.1,0.1,0.001,3,3000,128,COMPLETE
143,0.52092,2025-05-29 22:42:35.570341,2025-05-29 22:47:12.826846,0 days 00:04:37.256505000,256,0.1,0.1,0.001,3,3000,128,COMPLETE
144,0.47024,2025-05-29 22:47:12.859149,2025-05-29 22:51:49.884508,0 days 00:04:37.025359000,256,0.1,0.1,0.001,3,3000,128,COMPLETE
145,0.50134,2025-05-29 22:51:49.916548,2025-05-29 22:56:20.209224,0 days 00:04:30.292676000,256,0.1,0.1,0.001,3,3000,128,COMPLETE
146,0.9926,2025-05-29 22:56:20.241836,2025-05-29 23:06:11.083636,0 days 00:09:50.841800000,256,0.1,0.1,0.001,3,3000,256,COMPLETE
